game_id,date,away_team,away_points,home_team,home_points,away_rest,home_rest,winning_team
783,2016-02-08,Portland Trail Blazers,112.0,Memphis Grizzlies,106.0,1.0,1.0,Portland Trail Blazers
784,2016-02-08,New Orleans Pelicans,116.0,Minnesota Timberwolves,102.0,1.0,1.0,New Orleans Pelicans
785,2016-02-08,Los Angeles Clippers,98.0,Philadelphia 76ers,92.0,0.0,1.0,Los Angeles Clippers
786,2016-02-08,Oklahoma City Thunder,122.0,Phoenix Suns,106.0,1.0,1.0,Oklahoma City Thunder
787,2016-02-09,Utah Jazz,121.0,Dallas Mavericks,119.0,2.0,2.0,Utah Jazz
788,2016-02-09,Houston Rockets,110.0,Golden State Warriors,123.0,2.0,2.0,Golden State Warriors
789,2016-02-09,San Antonio Spurs,119.0,Miami Heat,101.0,2.0,1.0,San Antonio Spurs
790,2016-02-09,Boston Celtics,111.0,Milwaukee Bucks,112.0,1.0,3.0,Milwaukee Bucks
791,2016-02-09,Washington Wizards,111.0,New York Knicks,108.0,2.0,1.0,Washington Wizards
792,2016-02-10,Los Angeles Clippers,134.0,Boston Celtics,139.0,1.0,0.0,Boston Celtics
793,2016-02-10,Memphis Grizzlies,109.0,Brooklyn Nets,90.0,1.0,1.0,Memphis Grizzlies
794,2016-02-10,Atlanta Hawks,113.0,Chicago Bulls,90.0,1.0,1.0,Atlanta Hawks
795,2016-02-10,Los Angeles Lakers,111.0,Cleveland Cavaliers,120.0,1.0,1.0,Cleveland Cavaliers
796,2016-02-10,Denver Nuggets,103.0,Detroit Pistons,92.0,1.0,1.0,Denver Nuggets
797,2016-02-10,Charlotte Hornets,117.0,Indiana Pacers,95.0,1.0,1.0,Charlotte Hornets
798,2016-02-10,Toronto Raptors,112.0,Minnesota Timberwolves,117.0,1.0,1.0,Minnesota Timberwolves
799,2016-02-10,Utah Jazz,96.0,New Orleans Pelicans,100.0,0.0,1.0,New Orleans Pelicans
800,2016-02-10,San Antonio Spurs,98.0,Orlando Magic,96.0,0.0,1.0,San Antonio Spurs
801,2016-02-10,Sacramento Kings,114.0,Philadelphia 76ers,110.0,1.0,1.0,Sacramento Kings
802,2016-02-10,Golden State Warriors,112.0,Phoenix Suns,104.0,0.0,1.0,Golden State Warriors
803,2016-02-10,Houston Rockets,103.0,Portland Trail Blazers,116.0,0.0,1.0,Portland Trail Blazers
804,2016-02-11,Washington Wizards,92.0,Milwaukee Bucks,99.0,1.0,1.0,Milwaukee Bucks
805,2016-02-11,New Orleans Pelicans,95.0,Oklahoma City Thunder,121.0,0.0,2.0,Oklahoma City Thunder
806,2016-02-18,Chicago Bulls,95.0,Cleveland Cavaliers,106.0,7.0,7.0,Cleveland Cavaliers
807,2016-02-18,San Antonio Spurs,86.0,Los Angeles Clippers,105.0,7.0,7.0,Los Angeles Clippers
808,2016-02-18,Utah Jazz,89.0,Washington Wizards,103.0,7.0,6.0,Washington Wizards
809,2016-02-19,Miami Heat,115.0,Atlanta Hawks,111.0,9.0,8.0,Miami Heat
810,2016-02-19,New York Knicks,98.0,Brooklyn Nets,109.0,9.0,8.0,Brooklyn Nets
811,2016-02-19,Toronto Raptors,106.0,Chicago Bulls,116.0,8.0,0.0,Chicago Bulls
812,2016-02-19,San Antonio Spurs,119.0,Los Angeles Lakers,113.0,0.0,8.0,San Antonio Spurs
813,2016-02-19,Minnesota Timberwolves,104.0,Memphis Grizzlies,109.0,8.0,8.0,Memphis Grizzlies
814,2016-02-19,Charlotte Hornets,98.0,Milwaukee Bucks,95.0,8.0,7.0,Charlotte Hornets
815,2016-02-19,Philadelphia 76ers,114.0,New Orleans Pelicans,121.0,8.0,7.0,New Orleans Pelicans
816,2016-02-19,Indiana Pacers,101.0,Oklahoma City Thunder,98.0,8.0,7.0,Indiana Pacers
817,2016-02-19,Dallas Mavericks,104.0,Orlando Magic,110.0,9.0,8.0,Orlando Magic
818,2016-02-19,Houston Rockets,116.0,Phoenix Suns,100.0,8.0,8.0,Houston Rockets
819,2016-02-19,Golden State Warriors,105.0,Portland Trail Blazers,137.0,8.0,8.0,Portland Trail Blazers
820,2016-02-19,Denver Nuggets,110.0,Sacramento Kings,116.0,8.0,8.0,Sacramento Kings
821,2016-02-19,Boston Celtics,93.0,Utah Jazz,111.0,8.0,0.0,Utah Jazz
822,2016-02-19,Detroit Pistons,86.0,Washington Wizards,98.0,8.0,0.0,Washington Wizards
823,2016-02-20,Milwaukee Bucks,117.0,Atlanta Hawks,109.0,0.0,0.0,Milwaukee Bucks
824,2016-02-20,Golden State Warriors,115.0,Los Angeles Clippers,112.0,0.0,1.0,Golden State Warriors
825,2016-02-20,Washington Wizards,94.0,Miami Heat,114.0,0.0,0.0,Miami Heat
826,2016-02-20,New York Knicks,103.0,Minnesota Timberwolves,95.0,0.0,0.0,New York Knicks
827,2016-02-21,Charlotte Hornets,104.0,Brooklyn Nets,96.0,1.0,1.0,Charlotte Hornets
828,2016-02-21,Los Angeles Lakers,115.0,Chicago Bulls,126.0,1.0,1.0,Chicago Bulls
829,2016-02-21,Philadelphia 76ers,103.0,Dallas Mavericks,129.0,1.0,1.0,Dallas Mavericks
830,2016-02-21,Boston Celtics,121.0,Denver Nuggets,101.0,1.0,1.0,Boston Celtics
831,2016-02-21,New Orleans Pelicans,111.0,Detroit Pistons,106.0,1.0,1.0,New Orleans Pelicans
832,2016-02-21,Cleveland Cavaliers,115.0,Oklahoma City Thunder,92.0,2.0,1.0,Cleveland Cavaliers
833,2016-02-21,Indiana Pacers,105.0,Orlando Magic,102.0,1.0,1.0,Indiana Pacers
834,2016-02-21,San Antonio Spurs,118.0,Phoenix Suns,111.0,1.0,1.0,San Antonio Spurs
835,2016-02-21,Utah Jazz,111.0,Portland Trail Blazers,115.0,1.0,1.0,Portland Trail Blazers
836,2016-02-21,Memphis Grizzlies,85.0,Toronto Raptors,98.0,1.0,1.0,Toronto Raptors
837,2016-02-22,Golden State Warriors,102.0,Atlanta Hawks,92.0,1.0,1.0,Golden State Warriors
838,2016-02-22,Detroit Pistons,96.0,Cleveland Cavaliers,88.0,0.0,0.0,Detroit Pistons
839,2016-02-22,Phoenix Suns,84.0,Los Angeles Clippers,124.0,0.0,1.0,Los Angeles Clippers
840,2016-02-22,Indiana Pacers,93.0,Miami Heat,101.0,0.0,1.0,Miami Heat
841,2016-02-22,Los Angeles Lakers,101.0,Milwaukee Bucks,108.0,0.0,1.0,Milwaukee Bucks
842,2016-02-22,Boston Celtics,122.0,Minnesota Timberwolves,124.0,0.0,1.0,Minnesota Timberwolves
843,2016-02-22,Toronto Raptors,122.0,New York Knicks,95.0,0.0,1.0,Toronto Raptors
844,2016-02-23,Sacramento Kings,114.0,Denver Nuggets,110.0,3.0,1.0,Sacramento Kings
845,2016-02-23,Orlando Magic,124.0,Philadelphia 76ers,115.0,1.0,1.0,Orlando Magic
846,2016-02-23,Brooklyn Nets,104.0,Portland Trail Blazers,112.0,1.0,1.0,Portland Trail Blazers
847,2016-02-23,Houston Rockets,114.0,Utah Jazz,117.0,3.0,1.0,Utah Jazz
848,2016-02-23,New Orleans Pelicans,89.0,Washington Wizards,109.0,1.0,2.0,Washington Wizards
849,2016-02-24,Washington Wizards,104.0,Chicago Bulls,109.0,0.0,2.0,Chicago Bulls
850,2016-02-24,Charlotte Hornets,103.0,Cleveland Cavaliers,114.0,2.0,1.0,Cleveland Cavaliers
851,2016-02-24,Oklahoma City Thunder,116.0,Dallas Mavericks,103.0,2.0,2.0,Oklahoma City Thunder
852,2016-02-24,Philadelphia 76ers,91.0,Detroit Pistons,111.0,0.0,1.0,Detroit Pistons
853,2016-02-24,New York Knicks,105.0,Indiana Pacers,108.0,1.0,1.0,Indiana Pacers
854,2016-02-24,Denver Nuggets,87.0,Los Angeles Clippers,81.0,0.0,1.0,Denver Nuggets
855,2016-02-24,Los Angeles Lakers,119.0,Memphis Grizzlies,128.0,1.0,2.0,Memphis Grizzlies
856,2016-02-24,Golden State Warriors,118.0,Miami Heat,112.0,1.0,1.0,Golden State Warriors
857,2016-02-24,San Antonio Spurs,108.0,Sacramento Kings,92.0,2.0,0.0,San Antonio Spurs
858,2016-02-24,Minnesota Timberwolves,105.0,Toronto Raptors,114.0,1.0,1.0,Toronto Raptors
859,2016-02-25,Milwaukee Bucks,107.0,Boston Celtics,112.0,2.0,2.0,Boston Celtics
860,2016-02-25,Oklahoma City Thunder,119.0,New Orleans Pelicans,123.0,0.0,1.0,New Orleans Pelicans
861,2016-02-25,Golden State Warriors,130.0,Orlando Magic,114.0,0.0,1.0,Golden State Warriors
862,2016-02-25,Brooklyn Nets,116.0,Phoenix Suns,106.0,1.0,2.0,Brooklyn Nets
863,2016-02-25,Houston Rockets,119.0,Portland Trail Blazers,105.0,1.0,1.0,Houston Rockets
864,2016-02-25,San Antonio Spurs,96.0,Utah Jazz,78.0,0.0,1.0,San Antonio Spurs
865,2016-02-26,Chicago Bulls,88.0,Atlanta Hawks,103.0,1.0,3.0,Atlanta Hawks
866,2016-02-26,Denver Nuggets,116.0,Dallas Mavericks,122.0,1.0,1.0,Dallas Mavericks
867,2016-02-26,Charlotte Hornets,96.0,Indiana Pacers,95.0,1.0,1.0,Charlotte Hornets
868,2016-02-26,Memphis Grizzlies,112.0,Los Angeles Lakers,95.0,1.0,1.0,Memphis Grizzlies
869,2016-02-26,Orlando Magic,95.0,New York Knicks,108.0,0.0,1.0,New York Knicks
870,2016-02-26,Washington Wizards,103.0,Philadelphia 76ers,94.0,1.0,1.0,Washington Wizards
871,2016-02-26,Los Angeles Clippers,117.0,Sacramento Kings,107.0,1.0,1.0,Los Angeles Clippers
872,2016-02-26,Cleveland Cavaliers,97.0,Toronto Raptors,99.0,1.0,1.0,Toronto Raptors
873,2016-02-27,Miami Heat,89.0,Boston Celtics,101.0,2.0,1.0,Boston Celtics
874,2016-02-27,Portland Trail Blazers,103.0,Chicago Bulls,95.0,1.0,0.0,Portland Trail Blazers
875,2016-02-27,San Antonio Spurs,104.0,Houston Rockets,94.0,1.0,1.0,San Antonio Spurs
876,2016-02-27,Detroit Pistons,102.0,Milwaukee Bucks,91.0,2.0,1.0,Detroit Pistons
877,2016-02-27,Minnesota Timberwolves,112.0,New Orleans Pelicans,110.0,2.0,1.0,Minnesota Timberwolves
878,2016-02-27,Golden State Warriors,121.0,Oklahoma City Thunder,118.0,1.0,1.0,Golden State Warriors
879,2016-02-27,Memphis Grizzlies,106.0,Phoenix Suns,111.0,0.0,1.0,Phoenix Suns
880,2016-02-27,Brooklyn Nets,98.0,Utah Jazz,96.0,1.0,1.0,Brooklyn Nets
881,2016-02-28,Charlotte Hornets,76.0,Atlanta Hawks,87.0,1.0,1.0,Atlanta Hawks
882,2016-02-28,Minnesota Timberwolves,101.0,Dallas Mavericks,128.0,0.0,1.0,Dallas Mavericks
883,2016-02-28,Toronto Raptors,101.0,Detroit Pistons,114.0,1.0,0.0,Detroit Pistons
884,2016-02-28,Portland Trail Blazers,111.0,Indiana Pacers,102.0,0.0,1.0,Portland Trail Blazers
885,2016-02-28,Miami Heat,98.0,New York Knicks,81.0,0.0,1.0,Miami Heat
886,2016-02-28,Philadelphia 76ers,116.0,Orlando Magic,130.0,1.0,1.0,Orlando Magic
887,2016-02-28,Cleveland Cavaliers,99.0,Washington Wizards,113.0,1.0,1.0,Washington Wizards
888,2016-02-29,Utah Jazz,95.0,Boston Celtics,100.0,1.0,1.0,Boston Celtics
889,2016-02-29,Indiana Pacers,96.0,Cleveland Cavaliers,100.0,0.0,0.0,Cleveland Cavaliers
890,2016-02-29,Memphis Grizzlies,103.0,Denver Nuggets,96.0,1.0,2.0,Memphis Grizzlies
891,2016-02-29,Brooklyn Nets,95.0,Los Angeles Clippers,105.0,1.0,2.0,Los Angeles Clippers
892,2016-02-29,Houston Rockets,121.0,Milwaukee Bucks,128.0,1.0,1.0,Milwaukee Bucks
893,2016-02-29,Oklahoma City Thunder,131.0,Sacramento Kings,116.0,1.0,2.0,Oklahoma City Thunder
894,2016-02-29,Philadelphia 76ers,108.0,Washington Wizards,116.0,0.0,0.0,Washington Wizards
896,2016-03-01,Phoenix Suns,92.0,Charlotte Hornets,126.0,2.0,1.0,Charlotte Hornets
897,2016-03-01,Orlando Magic,108.0,Dallas Mavericks,121.0,1.0,1.0,Dallas Mavericks
898,2016-03-01,Atlanta Hawks,105.0,Golden State Warriors,109.0,1.0,2.0,Golden State Warriors
899,2016-03-01,Brooklyn Nets,101.0,Los Angeles Lakers,107.0,0.0,3.0,Los Angeles Lakers
900,2016-03-01,Chicago Bulls,111.0,Miami Heat,129.0,2.0,1.0,Miami Heat
901,2016-03-01,Portland Trail Blazers,104.0,New York Knicks,85.0,1.0,1.0,Portland Trail Blazers
902,2016-03-02,Portland Trail Blazers,93.0,Boston Celtics,116.0,0.0,1.0,Boston Celtics
903,2016-03-02,Los Angeles Lakers,107.0,Denver Nuggets,117.0,0.0,1.0,Denver Nuggets
904,2016-03-02,New Orleans Pelicans,95.0,Houston Rockets,100.0,3.0,1.0,Houston Rockets
905,2016-03-02,Oklahoma City Thunder,98.0,Los Angeles Clippers,103.0,1.0,1.0,Los Angeles Clippers
906,2016-03-02,Sacramento Kings,98.0,Memphis Grizzlies,104.0,1.0,1.0,Memphis Grizzlies
907,2016-03-02,Indiana Pacers,104.0,Milwaukee Bucks,99.0,1.0,1.0,Indiana Pacers
908,2016-03-02,Washington Wizards,104.0,Minnesota Timberwolves,98.0,1.0,2.0,Washington Wizards
909,2016-03-02,Chicago Bulls,89.0,Orlando Magic,102.0,0.0,0.0,Orlando Magic
910,2016-03-02,Charlotte Hornets,119.0,Philadelphia 76ers,99.0,0.0,1.0,Charlotte Hornets
911,2016-03-02,Detroit Pistons,81.0,San Antonio Spurs,97.0,2.0,3.0,San Antonio Spurs
912,2016-03-02,Utah Jazz,94.0,Toronto Raptors,104.0,1.0,2.0,Toronto Raptors
913,2016-03-03,Sacramento Kings,104.0,Dallas Mavericks,101.0,0.0,1.0,Sacramento Kings
914,2016-03-03,Oklahoma City Thunder,106.0,Golden State Warriors,121.0,0.0,1.0,Golden State Warriors
915,2016-03-03,Phoenix Suns,92.0,Miami Heat,108.0,1.0,1.0,Miami Heat
916,2016-03-03,San Antonio Spurs,94.0,New Orleans Pelicans,86.0,0.0,0.0,San Antonio Spurs
917,2016-03-04,New York Knicks,104.0,Boston Celtics,105.0,2.0,1.0,Boston Celtics
918,2016-03-04,Indiana Pacers,101.0,Charlotte Hornets,108.0,1.0,1.0,Charlotte Hornets
919,2016-03-04,Washington Wizards,83.0,Cleveland Cavaliers,108.0,1.0,3.0,Cleveland Cavaliers
920,2016-03-04,Brooklyn Nets,121.0,Denver Nuggets,120.0,2.0,1.0,Brooklyn Nets
921,2016-03-04,Atlanta Hawks,106.0,Los Angeles Lakers,77.0,2.0,1.0,Atlanta Hawks
922,2016-03-04,Utah Jazz,88.0,Memphis Grizzlies,94.0,1.0,1.0,Memphis Grizzlies
923,2016-03-04,Minnesota Timberwolves,101.0,Milwaukee Bucks,116.0,1.0,1.0,Milwaukee Bucks
924,2016-03-04,Phoenix Suns,102.0,Orlando Magic,84.0,0.0,1.0,Phoenix Suns
925,2016-03-04,Miami Heat,112.0,Philadelphia 76ers,102.0,0.0,1.0,Miami Heat
926,2016-03-04,Portland Trail Blazers,115.0,Toronto Raptors,117.0,1.0,1.0,Toronto Raptors
927,2016-03-05,Houston Rockets,100.0,Chicago Bulls,108.0,2.0,2.0,Chicago Bulls
928,2016-03-05,Boston Celtics,103.0,Cleveland Cavaliers,120.0,0.0,0.0,Cleveland Cavaliers
929,2016-03-05,Atlanta Hawks,107.0,Los Angeles Clippers,97.0,0.0,2.0,Atlanta Hawks
930,2016-03-05,Brooklyn Nets,118.0,Minnesota Timberwolves,132.0,0.0,0.0,Minnesota Timberwolves
931,2016-03-05,Utah Jazz,106.0,New Orleans Pelicans,94.0,0.0,1.0,Utah Jazz
932,2016-03-05,Detroit Pistons,89.0,New York Knicks,102.0,2.0,0.0,New York Knicks
933,2016-03-05,Sacramento Kings,94.0,San Antonio Spurs,104.0,1.0,1.0,San Antonio Spurs
934,2016-03-05,Indiana Pacers,100.0,Washington Wizards,99.0,0.0,0.0,Indiana Pacers
935,2016-03-06,Dallas Mavericks,114.0,Denver Nuggets,116.0,2.0,1.0,Denver Nuggets
936,2016-03-06,Portland Trail Blazers,103.0,Detroit Pistons,123.0,1.0,0.0,Detroit Pistons
937,2016-03-06,Golden State Warriors,95.0,Los Angeles Lakers,112.0,2.0,1.0,Los Angeles Lakers
938,2016-03-06,Phoenix Suns,109.0,Memphis Grizzlies,100.0,1.0,1.0,Phoenix Suns
939,2016-03-06,Philadelphia 76ers,98.0,Miami Heat,103.0,1.0,1.0,Miami Heat
940,2016-03-06,Oklahoma City Thunder,104.0,Milwaukee Bucks,96.0,2.0,1.0,Oklahoma City Thunder
941,2016-03-06,Houston Rockets,113.0,Toronto Raptors,107.0,0.0,1.0,Houston Rockets
942,2016-03-07,Milwaukee Bucks,90.0,Chicago Bulls,100.0,0.0,1.0,Chicago Bulls
943,2016-03-07,Minnesota Timberwolves,103.0,Charlotte Hornets,108.0,1.0,2.0,Charlotte Hornets
944,2016-03-07,Memphis Grizzlies,106.0,Cleveland Cavaliers,103.0,0.0,1.0,Memphis Grizzlies
945,2016-03-07,Los Angeles Clippers,109.0,Dallas Mavericks,90.0,1.0,0.0,Los Angeles Clippers
946,2016-03-07,Orlando Magic,113.0,Golden State Warriors,119.0,2.0,0.0,Golden State Warriors
947,2016-03-07,San Antonio Spurs,91.0,Indiana Pacers,99.0,1.0,1.0,Indiana Pacers
948,2016-03-07,Sacramento Kings,112.0,New Orleans Pelicans,115.0,1.0,1.0,New Orleans Pelicans
949,2016-03-08,New York Knicks,94.0,Denver Nuggets,110.0,2.0,1.0,Denver Nuggets
950,2016-03-08,Orlando Magic,98.0,Los Angeles Lakers,107.0,0.0,1.0,Los Angeles Lakers
951,2016-03-08,San Antonio Spurs,116.0,Minnesota Timberwolves,91.0,0.0,0.0,San Antonio Spurs
952,2016-03-08,Washington Wizards,109.0,Portland Trail Blazers,116.0,2.0,1.0,Portland Trail Blazers
953,2016-03-08,Brooklyn Nets,99.0,Toronto Raptors,104.0,2.0,1.0,Toronto Raptors
954,2016-03-08,Atlanta Hawks,91.0,Utah Jazz,84.0,2.0,2.0,Atlanta Hawks
955,2016-03-09,Memphis Grizzlies,96.0,Boston Celtics,116.0,1.0,3.0,Boston Celtics
956,2016-03-09,New Orleans Pelicans,113.0,Charlotte Hornets,122.0,1.0,1.0,Charlotte Hornets
957,2016-03-09,Detroit Pistons,102.0,Dallas Mavericks,96.0,2.0,1.0,Detroit Pistons
958,2016-03-09,Utah Jazz,94.0,Golden State Warriors,115.0,0.0,1.0,Golden State Warriors
959,2016-03-09,Miami Heat,108.0,Milwaukee Bucks,114.0,2.0,1.0,Milwaukee Bucks
960,2016-03-09,Los Angeles Clippers,108.0,Oklahoma City Thunder,120.0,1.0,2.0,Oklahoma City Thunder
961,2016-03-09,Houston Rockets,118.0,Philadelphia 76ers,104.0,2.0,2.0,Houston Rockets
962,2016-03-09,New York Knicks,128.0,Phoenix Suns,97.0,0.0,2.0,New York Knicks
963,2016-03-09,Cleveland Cavaliers,120.0,Sacramento Kings,111.0,1.0,1.0,Cleveland Cavaliers
964,2016-03-10,Phoenix Suns,98.0,Denver Nuggets,116.0,0.0,1.0,Denver Nuggets
965,2016-03-10,Cleveland Cavaliers,120.0,Los Angeles Lakers,108.0,0.0,1.0,Cleveland Cavaliers
966,2016-03-10,Chicago Bulls,101.0,San Antonio Spurs,109.0,2.0,1.0,San Antonio Spurs
967,2016-03-10,Atlanta Hawks,96.0,Toronto Raptors,104.0,1.0,1.0,Toronto Raptors
968,2016-03-11,Houston Rockets,102.0,Boston Celtics,98.0,1.0,1.0,Houston Rockets
969,2016-03-11,Miami Heat,118.0,Chicago Bulls,96.0,1.0,0.0,Miami Heat
970,2016-03-11,Detroit Pistons,103.0,Charlotte Hornets,118.0,1.0,1.0,Charlotte Hornets
971,2016-03-11,Portland Trail Blazers,112.0,Golden State Warriors,128.0,2.0,1.0,Golden State Warriors
972,2016-03-11,New York Knicks,94.0,Los Angeles Clippers,101.0,1.0,1.0,Los Angeles Clippers
973,2016-03-11,New Orleans Pelicans,114.0,Memphis Grizzlies,121.0,1.0,1.0,Memphis Grizzlies
974,2016-03-11,Minnesota Timberwolves,99.0,Oklahoma City Thunder,96.0,2.0,1.0,Minnesota Timberwolves
975,2016-03-11,Brooklyn Nets,89.0,Philadelphia 76ers,95.0,2.0,1.0,Philadelphia 76ers
976,2016-03-11,Orlando Magic,107.0,Sacramento Kings,100.0,2.0,1.0,Orlando Magic
977,2016-03-11,Washington Wizards,93.0,Utah Jazz,114.0,2.0,1.0,Utah Jazz
978,2016-03-12,Memphis Grizzlies,83.0,Atlanta Hawks,95.0,0.0,1.0,Atlanta Hawks
979,2016-03-12,Houston Rockets,109.0,Charlotte Hornets,125.0,0.0,0.0,Charlotte Hornets
980,2016-03-12,Indiana Pacers,112.0,Dallas Mavericks,105.0,4.0,2.0,Indiana Pacers
981,2016-03-12,Washington Wizards,100.0,Denver Nuggets,116.0,0.0,1.0,Denver Nuggets
982,2016-03-12,Phoenix Suns,116.0,Golden State Warriors,123.0,1.0,0.0,Golden State Warriors
983,2016-03-12,New Orleans Pelicans,92.0,Milwaukee Bucks,103.0,0.0,2.0,Milwaukee Bucks
984,2016-03-12,Detroit Pistons,125.0,Philadelphia 76ers,111.0,0.0,0.0,Detroit Pistons
985,2016-03-12,Orlando Magic,84.0,Portland Trail Blazers,121.0,0.0,0.0,Portland Trail Blazers
986,2016-03-12,Oklahoma City Thunder,85.0,San Antonio Spurs,93.0,0.0,1.0,San Antonio Spurs
987,2016-03-12,Miami Heat,104.0,Toronto Raptors,112.0,0.0,1.0,Toronto Raptors
988,2016-03-13,Indiana Pacers,75.0,Atlanta Hawks,104.0,0.0,0.0,Atlanta Hawks
989,2016-03-13,Milwaukee Bucks,109.0,Brooklyn Nets,100.0,0.0,1.0,Milwaukee Bucks
990,2016-03-13,Cleveland Cavaliers,114.0,Los Angeles Clippers,90.0,2.0,1.0,Cleveland Cavaliers
991,2016-03-13,New York Knicks,90.0,Los Angeles Lakers,87.0,1.0,2.0,New York Knicks
992,2016-03-13,Utah Jazz,108.0,Sacramento Kings,99.0,1.0,1.0,Utah Jazz
993,2016-03-14,Dallas Mavericks,107.0,Charlotte Hornets,96.0,1.0,1.0,Dallas Mavericks
994,2016-03-14,New Orleans Pelicans,107.0,Golden State Warriors,125.0,1.0,1.0,Golden State Warriors
995,2016-03-14,Memphis Grizzlies,81.0,Houston Rockets,130.0,1.0,1.0,Houston Rockets
996,2016-03-14,Denver Nuggets,119.0,Miami Heat,124.0,1.0,1.0,Miami Heat
997,2016-03-14,Portland Trail Blazers,94.0,Oklahoma City Thunder,128.0,1.0,1.0,Oklahoma City Thunder
998,2016-03-14,Minnesota Timberwolves,104.0,Phoenix Suns,107.0,2.0,1.0,Phoenix Suns
999,2016-03-14,Chicago Bulls,109.0,Toronto Raptors,107.0,2.0,1.0,Chicago Bulls
1000,2016-03-14,Cleveland Cavaliers,85.0,Utah Jazz,94.0,0.0,0.0,Utah Jazz
1001,2016-03-14,Detroit Pistons,81.0,Washington Wizards,124.0,1.0,1.0,Washington Wizards
1002,2016-03-15,Philadelphia 76ers,114.0,Brooklyn Nets,131.0,2.0,1.0,Brooklyn Nets
1003,2016-03-15,Boston Celtics,98.0,Indiana Pacers,103.0,3.0,1.0,Indiana Pacers
1004,2016-03-15,Sacramento Kings,106.0,Los Angeles Lakers,98.0,1.0,1.0,Sacramento Kings
1005,2016-03-15,Toronto Raptors,107.0,Milwaukee Bucks,89.0,0.0,1.0,Toronto Raptors
1006,2016-03-15,Denver Nuggets,110.0,Orlando Magic,116.0,0.0,2.0,Orlando Magic
1007,2016-03-15,Los Angeles Clippers,87.0,San Antonio Spurs,108.0,1.0,2.0,San Antonio Spurs
1008,2016-03-16,Oklahoma City Thunder,130.0,Boston Celtics,109.0,1.0,0.0,Oklahoma City Thunder
1009,2016-03-16,Orlando Magic,99.0,Charlotte Hornets,107.0,0.0,1.0,Charlotte Hornets
1010,2016-03-16,Dallas Mavericks,98.0,Cleveland Cavaliers,99.0,1.0,1.0,Cleveland Cavaliers
1011,2016-03-16,Atlanta Hawks,118.0,Detroit Pistons,114.0,2.0,1.0,Atlanta Hawks
1012,2016-03-16,New York Knicks,85.0,Golden State Warriors,121.0,2.0,1.0,Golden State Warriors
1013,2016-03-16,Los Angeles Clippers,122.0,Houston Rockets,106.0,0.0,1.0,Los Angeles Clippers
1014,2016-03-16,Minnesota Timberwolves,114.0,Memphis Grizzlies,108.0,1.0,1.0,Minnesota Timberwolves
1015,2016-03-16,New Orleans Pelicans,123.0,Sacramento Kings,108.0,1.0,0.0,New Orleans Pelicans
1016,2016-03-16,Chicago Bulls,96.0,Washington Wizards,117.0,1.0,1.0,Washington Wizards
1017,2016-03-17,Denver Nuggets,98.0,Atlanta Hawks,116.0,1.0,0.0,Atlanta Hawks
1018,2016-03-17,Brooklyn Nets,102.0,Chicago Bulls,118.0,1.0,0.0,Chicago Bulls
1019,2016-03-17,Toronto Raptors,101.0,Indiana Pacers,94.0,1.0,1.0,Toronto Raptors
1020,2016-03-17,Charlotte Hornets,109.0,Miami Heat,106.0,0.0,2.0,Charlotte Hornets
1021,2016-03-17,Memphis Grizzlies,86.0,Milwaukee Bucks,96.0,0.0,1.0,Milwaukee Bucks
1022,2016-03-17,Washington Wizards,99.0,Philadelphia 76ers,94.0,0.0,1.0,Washington Wizards
1023,2016-03-17,Portland Trail Blazers,110.0,San Antonio Spurs,118.0,2.0,1.0,San Antonio Spurs
1024,2016-03-17,Phoenix Suns,69.0,Utah Jazz,103.0,2.0,2.0,Utah Jazz
1025,2016-03-18,Golden State Warriors,130.0,Dallas Mavericks,112.0,1.0,1.0,Golden State Warriors
1026,2016-03-18,Sacramento Kings,108.0,Detroit Pistons,115.0,1.0,1.0,Detroit Pistons
1027,2016-03-18,Minnesota Timberwolves,111.0,Houston Rockets,116.0,1.0,1.0,Houston Rockets
1028,2016-03-18,Phoenix Suns,95.0,Los Angeles Lakers,90.0,0.0,2.0,Phoenix Suns
1029,2016-03-18,Portland Trail Blazers,117.0,New Orleans Pelicans,112.0,0.0,1.0,Portland Trail Blazers
1030,2016-03-18,Cleveland Cavaliers,109.0,Orlando Magic,103.0,1.0,1.0,Cleveland Cavaliers
1031,2016-03-18,Oklahoma City Thunder,111.0,Philadelphia 76ers,97.0,1.0,0.0,Oklahoma City Thunder
1032,2016-03-18,Boston Celtics,91.0,Toronto Raptors,105.0,1.0,0.0,Toronto Raptors
1033,2016-03-19,Houston Rockets,97.0,Atlanta Hawks,109.0,0.0,1.0,Atlanta Hawks
1034,2016-03-19,Utah Jazz,85.0,Chicago Bulls,92.0,1.0,1.0,Chicago Bulls
1035,2016-03-19,Denver Nuggets,101.0,Charlotte Hornets,93.0,1.0,1.0,Denver Nuggets
1036,2016-03-19,Brooklyn Nets,103.0,Detroit Pistons,115.0,1.0,0.0,Detroit Pistons
1037,2016-03-19,Oklahoma City Thunder,115.0,Indiana Pacers,111.0,0.0,1.0,Oklahoma City Thunder
1038,2016-03-19,Los Angeles Clippers,102.0,Memphis Grizzlies,113.0,2.0,1.0,Memphis Grizzlies
1039,2016-03-19,Cleveland Cavaliers,101.0,Miami Heat,122.0,0.0,1.0,Miami Heat
1040,2016-03-19,Golden State Warriors,79.0,San Antonio Spurs,87.0,0.0,1.0,San Antonio Spurs
1041,2016-03-19,New York Knicks,89.0,Washington Wizards,99.0,2.0,1.0,Washington Wizards
