AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_STATE_CODE,LATITUDE,LONGITUDE
15979,XXV,"Decatur, WA",WA,48.49972222,-122.81388889
15980,XXW,"Lake City, FL",FL,30.18055556,-82.57972222
15980,XXW,"Lake City, FL",FL,30.18194444,-82.57694444
15980,XXW,"Lake City, FL",FL,30.18194444,-82.57694444
15981,XXX,"Mena, AR",AR,34.54888889,-94.20722222
15981,XXX,"Mena, AR",AR,34.54527778,-94.20277778
15982,XXY,"Fortuna, CA",CA,40.55416667,-124.13138889
15982,XXY,"Fortuna, CA",CA,40.55388889,-124.13277778
15983,XXZ,"Zuni Pueblo, NM",NM,35.08305556,-108.79111111
15983,XXZ,"Zuni Pueblo, NM",NM,35.08333333,-108.79166667
15986,YAA,"Anahim Lake, Canada",BC,52.45222222,-125.30305556
15986,YAA,"Anahim Lake, Canada",BC,52.45222222,-125.30444444
15986,YAA,"Anahim Lake, Canada",BC,52.45138889,-125.30361111
15986,YAA,"Anahim Lake, Canada",BC,52.45222222,-125.30444444
15987,YAC,"Cat Lake, Canada",ON,51.72722222,-91.82361111
15987,YAC,"Cat Lake, Canada",ON,51.72722222,-91.82444444
15988,YAF,"Asbestos Hill, Canada",QC,45.79166667,-71.99111111
15989,YAG,"Fort Frances, Canada",ON,48.65277778,-93.44722222
15989,YAG,"Fort Frances, Canada",ON,48.65444444,-93.44055556
15990,YAH,"La Grande 4, Canada",QC,53.75444444,-73.67416667
15990,YAH,"La Grande 4, Canada",QC,53.75472222,-73.67527778
15991,YAK,"Yakutat, AK",AK,59.50916667,-139.65972222
15991,YAK,"Yakutat, AK",AK,59.50333333,-139.66027778
15992,YAM,"Sault Ste. Marie, Canada",ON,46.48305556,-84.50861111
15992,YAM,"Sault Ste. Marie, Canada",ON,46.485,-84.50972222
15992,YAM,"Sault Ste. Marie, Canada",ON,46.485,-84.50944444
15995,YAT,"Attawapiskat, Canada",ON,52.92777778,-82.43055556
15995,YAT,"Attawapiskat, Canada",ON,52.9275,-82.43194444
15996,YAU,"Kattiniq, Canada",QC,61.66222222,-73.32138889
15997,YAV,"Miners Bay, Canada",BC,48.51666667,-123.18333333
15998,YAY,"St. Anthony, Canada",NL,51.39166667,-56.08472222
15998,YAY,"St. Anthony, Canada",NL,51.39194444,-56.08305556
15999,YAZ,"Tofino, Canada",BC,49.07694444,-125.77638889
15999,YAZ,"Tofino, Canada",BC,49.08222222,-125.7725
16000,YBA,"Banff, Canada",AB,51.2,-115.53333333
16001,YBB,"Pelly Bay, Canada",NT,68.53444444,-89.80805556
16001,YBB,"Kugaaruk, Canada",NU,68.53444444,-89.80805556
16001,YBB,"Kugaaruk, Canada",NU,68.53583333,-89.80527778
16002,YBC,"Baie Comeau, Canada",QC,49.1325,-68.20444444
16003,YBE,"Uranium City, Canada",SK,59.56666667,-108.48333333
16003,YBE,"Uranium City, Canada",SK,59.56138889,-108.48138889
16004,YBG,"Saguenay, Canada",QC,48.32222222,-70.98861111
16004,YBG,"Saguenay, Canada",QC,48.33055556,-70.99638889
16005,YBJ,"Baie Johan Beetz, Canada",QC,50.5,-62.91666667
16006,YBK,"Baker Lake, Canada",NT,64.29888889,-96.07777778
16006,YBK,"Baker Lake, Canada",NU,64.29888889,-96.07777778
16007,YBL,"Campbell River, Canada",BC,49.95111111,-125.27083333
16007,YBL,"Campbell River, Canada",BC,49.95194444,-125.27305556
16008,YBM,"Bronson Creek, Canada",BC,56.6825,-131.08055556
16008,YBM,"Bronson Creek, Canada",BC,56.68333333,-131.08694444
16009,YBR,"Brandon, Canada",MB,49.9,-99.95
16009,YBR,"Brandon, Canada",MB,49.90666667,-99.945
16009,YBR,"Brandon, Canada",MB,49.91,-99.95222222
16010,YBS,"Opapimiskan Lake, Canada",ON,52.60861111,-90.37694444
16011,YBT,"Brochet, Canada",MB,57.89027778,-101.67833333
16011,YBT,"Brochet, Canada",MB,57.88944444,-101.67916667
16012,YBV,"Berens River, Canada",MB,52.35555556,-97.01666667
16012,YBV,"Berens River, Canada",MB,52.35888889,-97.01805556
16013,YBX,"Blanc Sablon, Canada",QC,51.43333333,-57.21666667
16013,YBX,"Blanc Sablon, Canada",QC,51.43361111,-57.21666667
16014,YCB,"Cambridge Bay, Canada",NT,69.10805556,-105.13833333
16014,YCB,"Cambridge Bay, Canada",NU,69.10805556,-105.13833333
16014,YCB,"Cambridge Bay, Canada",NU,69.10805556,-105.13722222
16015,YCC,"Cornwall, Canada",ON,45.09166667,-74.56944444
16015,YCC,"Cornwall, Canada",ON,45.09277778,-74.56777778
16016,YCD,"Nanaimo, Canada",BC,49.05222222,-123.87
16016,YCD,"Nanaimo, Canada",BC,49.05444444,-123.87
16017,YCF,"Cortes Bay, Canada",BC,50.05694444,-124.83333333
16018,YCG,"Castlegar/Nelson/Trail, Canada",BC,49.29555556,-117.63222222
16018,YCG,"Castlegar/Nelson/Trail, Canada",BC,49.29611111,-117.6325
16019,YCH,"Miramichi, Canada",NB,47.01666667,-65.45
16019,YCH,"Miramichi, Canada",NB,47.00777778,-65.44916667
16019,YCH,"Miramichi, Canada",NB,47.00583333,-65.45694444
16020,YCJ,"Cape Saint James, Canada",BC,51.93333333,-131.01666667
16021,YCK,"Colville Lake, Canada",NT,67.03333333,-126.08333333
16021,YCK,"Colville Lake, Canada",NT,67.02111111,-126.12861111
16021,YCK,"Colville Lake, Canada",NT,67.02111111,-126.12861111
16022,YCL,"Charlo, Canada",NB,47.98333333,-66.33333333
16022,YCL,"Charlo, Canada",NB,47.99083333,-66.33027778
16023,YCM,"St. Catharines, Canada",ON,43.19166667,-79.17166667
16023,YCM,"St. Catharines, Canada",ON,43.19166667,-79.17111111
16024,YCN,"Cochrane, Canada",ON,49.10555556,-81.01361111
16024,YCN,"Cochrane, Canada",ON,49.10666667,-81.01527778
16025,YCO,"Kugluktuk/Coppermine, Canada",NT,67.81666667,-115.14333333
16025,YCO,"Kugluktuk/Coppermine, Canada",NU,67.81666667,-115.14333333
16025,YCO,"Kugluktuk/Coppermine, Canada",NU,67.81666667,-115.14388889
16026,YCR,"Cross Lake, Canada",MB,54.63333333,-97.8
16026,YCR,"Cross Lake, Canada",MB,54.61083333,-97.76027778
16026,YCR,"Cross Lake, Canada",MB,54.61083333,-97.76
16026,YCR,"Cross Lake, Canada",MB,54.61083333,-97.76027778
16027,YCS,"Chesterfield Inlet, Canada",NT,63.34694444,-90.73111111
16027,YCS,"Chesterfield Inlet, Canada",NU,63.34694444,-90.73111111
16027,YCS,"Chesterfield Inlet, Canada",NU,63.34722222,-90.73111111
16028,YCY,"Clyde River, Canada",NT,70.48611111,-68.51666667
16028,YCY,"Clyde River, Canada",NU,70.48611111,-68.51666667
16028,YCY,"Clyde River, Canada",NU,70.48583333,-68.51694444
16029,YDA,"Dawson City, Canada",YT,64.04166667,-139.12083333
16029,YDA,"Dawson City, Canada",YT,64.04222222,-139.13027778
16030,YDB,"Burwash Landings, Canada",YT,61.37055556,-139.04
16031,YDF,"Deer Lake, Canada",NL,49.21666667,-57.4
16031,YDF,"Deer Lake, Canada",NL,49.20916667,-57.39444444
16032,YDL,"Dease Lake, Canada",BC,58.42222222,-130.03222222
16032,YDL,"Dease Lake, Canada",BC,58.42222222,-130.03138889
16033,YDN,"Dauphin, Canada",MB,51.1,-100.05
16033,YDN,"Dauphin, Canada",MB,51.10083333,-100.0525
16033,YDN,"Dauphin, Canada",MB,51.10138889,-100.05333333
16034,YDP,"Nain, Canada",NL,56.54916667,-61.68027778
16034,YDP,"Nain, Canada",NL,56.53388889,-61.68222222
16034,YDP,"Nain, Canada",NL,56.55055556,-61.68222222
16035,YDQ,"Dawson Creek, Canada",BC,55.73333333,-120.18333333
16035,YDQ,"Dawson Creek, Canada",BC,55.74222222,-120.18305556
16036,YDS,"Desolation Sound, Canada",BC,50.18333333,-124.7
16038,YRI,"Riviere-Du-Loup, Canada",QC,47.76444444,-69.58444444
16039,YEA,"Edmonton, Canada",AB,53.43805556,-113.5525
16041,YED,"Edmonton, Canada",AB,53.66916667,-113.47555556
16042,YEG,"Edmonton, Canada",AB,53.30416667,-113.59166667
16042,YEG,"Edmonton, Canada",AB,53.30861111,-113.57944444
16042,YEG,"Edmonton, Canada",AB,53.30972222,-113.57944444
16043,YEK,"Eskimo Point, Canada",NT,61.09388889,-94.07166667
16043,YEK,"Arviat, Canada",NT,61.09388889,-94.07166667
16043,YEK,"Arviat, Canada",NU,61.09388889,-94.07166667
16044,YEL,"Elliot Lake, Canada",ON,46.35222222,-82.56305556
16044,YEL,"Elliot Lake, Canada",ON,46.35166667,-82.56111111
16045,YEM,"Manitowaning, Canada",ON,45.84277778,-81.85805556
16045,YEM,"Manitowaning, Canada",ON,45.8425,-81.8575
16047,YER,"Fort Severn, Canada",ON,56.02111111,-87.67777778
16047,YER,"Fort Severn, Canada",ON,56.01888889,-87.67611111
16048,YEU,"Eureka, Canada",NU,79.99472222,-85.81416667
16048,YEU,"Eureka, Canada",NU,79.99444444,-85.81194444
16049,YEV,"Inuvik, Canada",NT,68.29305556,-133.4875
16050,YFB,"Frobisher Bay, Canada",NT,63.75222222,-68.56388889
16050,YFB,"Iqaluit, Canada",NT,63.75222222,-68.56388889
16050,YFB,"Iqaluit, Canada",NU,63.75222222,-68.56388889
16050,YFB,"Iqaluit, Canada",NU,63.75638889,-68.55583333
16050,YFB,"Iqaluit, Canada",NU,63.75666667,-68.55611111
16051,YFC,"Fredericton, Canada",NB,45.86666667,-66.53333333
16051,YFC,"Fredericton, Canada",NB,45.86888889,-66.53722222
16052,YFO,"Flin Flon, Canada",MB,54.68333333,-101.68333333
16052,YFO,"Flin Flon, Canada",MB,54.67805556,-101.68194444
16053,YFR,"Fort Resolution, Canada",NT,61.18333333,-113.68333333
16053,YFR,"Fort Resolution, Canada",NT,61.18083333,-113.68972222
16054,YFS,"Fort Simpson, Canada",NT,61.75,-121.23333333
16054,YFS,"Fort Simpson, Canada",NT,61.76027778,-121.23666667
16055,YGA,"Gagnon, Canada",QC,51.95,-68.13333333
16055,YGA,"Gagnon, Canada",QC,51.95416667,-68.13833333
16056,YGB,"Gillies Bay, Canada",BC,49.69388889,-124.51777778
16056,YGB,"Gillies Bay, Canada",BC,49.69416667,-124.51777778
16057,YGE,"Gorge Harbor, Canada",BC,50.08333333,-124.95
16058,YGG,"Ganges Harbor, Canada",BC,48.85,-123.5
16059,YGH,"Fort Good Hope, Canada",NT,66.26666667,-128.65
16061,YGK,"Kingston, Canada",ON,44.22222222,-76.6
16061,YGK,"Kingston, Canada",ON,44.22583333,-76.59666667
16062,YGL,"La Grande, Canada",QC,53.62527778,-77.70416667
16063,YGN,"Greenway Sound, Canada",BC,50.85,-126.85
16064,YGP,"Gaspe, Canada",QC,48.76666667,-64.48333333
16064,YGP,"Gaspe, Canada",QC,48.77527778,-64.47972222
16064,YGP,"Gaspe, Canada",QC,48.77527778,-64.47972222
16065,YGQ,"Geraldton, Canada",ON,49.78194444,-86.94166667
16065,YGQ,"Geraldton, Canada",ON,49.77861111,-86.93861111
16066,YGR,"Iles de la Madeleine, Canada",QC,47.425,-61.77805556
16067,YGT,"Igloolik, Canada",NT,69.36472222,-81.81861111
16067,YGT,"Igloolik, Canada",NU,69.36472222,-81.81861111
16067,YGT,"Igloolik, Canada",NU,69.36472222,-81.81638889
16068,YGV,"Havre St. Pierre, Canada",QC,50.25,-63.58333333
16068,YGV,"Havre St. Pierre, Canada",QC,50.28194444,-63.61138889
16068,YGV,"Havre St. Pierre, Canada",QC,50.28194444,-63.61111111
16069,YGW,"Kuujjuarapik, Canada",QC,55.27916667,-77.76666667
16069,YGW,"Kuujjuarapik, Canada",QC,55.28194444,-77.76527778
16070,YGX,"Gillam, Canada",MB,56.35,-94.7
16070,YGX,"Gillam, Canada",MB,56.35777778,-94.71083333
16072,YGZ,"Grise Fiord, Canada",NT,76.42611111,-82.90916667
16072,YGZ,"Grise Fiord, Canada",NU,76.42611111,-82.90916667
16072,YGZ,"Grise Fiord, Canada",NU,76.42611111,-82.90944444
16072,YGZ,"Grise Fiord, Canada",NU,76.42583333,-82.90805556
16073,YHA,"Port Hope Simpson, Canada",NL,52.53333333,-56.3
16073,YHA,"Port Hope Simpson, Canada",NL,52.52805556,-56.28527778
16074,YHD,"Dryden, Canada",ON,49.82833333,-92.73805556
16074,YHD,"Dryden, Canada",ON,49.83166667,-92.74416667
16074,YHD,"Dryden, Canada",ON,49.83138889,-92.74361111
16075,YHF,"Hearst, Canada",ON,49.71416667,-83.68611111
16075,YHF,"Hearst, Canada",ON,49.71388889,-83.68694444
16076,YHH,"Campbell River, Canada",BC,50.05,-125.25
16077,YHI,"Holman Island, Canada",NT,70.76166667,-117.80555556
16077,YHI,"Holman Island, Canada",NT,70.76277778,-117.80611111
16078,YHM,"Hamilton, Canada",ON,43.16694444,-79.93055556
16078,YHM,"Hamilton, Canada",ON,43.17361111,-79.935
16079,YHN,"Hornepayne, Canada",ON,49.19305556,-84.75888889
16079,YHN,"Hornepayne, Canada",ON,49.19305556,-84.75944444
16080,YHR,"Harrington Harbour, Canada",QC,50.5,-59.5
16081,YHS,"Sechelt, Canada",BC,49.46666667,-123.75
16081,YHS,"Sechelt, Canada",BC,49.46055556,-123.71861111
16082,YHT,"Haines Junction, Canada",YT,60.78916667,-137.54555556
16082,YHT,"Haines Junction, Canada",YT,60.78944444,-137.54527778
16083,YHU,"Montreal, Canada",QC,45.5175,-73.41694444
16083,YHU,"Montreal, Canada",QC,45.51805556,-73.41694444
16084,YHY,"Hay River, Canada",NT,60.84555556,-115.77833333
16084,YHY,"Hay River, Canada",NT,60.83972222,-115.78277778
16084,YHY,"Hay River, Canada",NT,60.83972222,-115.78277778
16085,YHZ,"Halifax, Canada",NS,44.88333333,-63.51666667
16085,YHZ,"Halifax, Canada",NS,44.88111111,-63.50861111
16085,YHZ,"Halifax, Canada",NS,44.87972222,-63.51027778
16086,YIB,"Atikokan, Canada",ON,48.775,-91.63472222
16086,YIB,"Atikokan, Canada",ON,48.77388889,-91.63861111
16086,YIB,"Atikokan, Canada",ON,48.77416667,-91.63888889
16087,YIF,"Pakuashipi, Canada",QC,51.21166667,-58.65833333
16087,YIF,"Pakuashipi, Canada",QC,51.21,-58.6575
16087,YIF,"Pakuashipi, Canada",QC,51.20972222,-58.6575
16087,YIF,"Pakuashipi, Canada",QC,51.21,-58.65833333
16088,YIG,"Big Bay Marina, Canada",BC,50.38333333,-125.13333333
16090,YIO,"Pond Inlet, Canada",NT,72.68944444,-77.96888889
16090,YIO,"Pond Inlet, Canada",NU,72.68944444,-77.96888889
16091,YIP,"Detroit, MI",MI,42.23777778,-83.53055556
16091,YIP,"Detroit, MI",MI,42.23916667,-83.53083333
16091,YIP,"Detroit, MI",MI,42.24,-83.53083333
16092,YIV,"Island Lake, Canada",MB,53.85694444,-94.65277778
16092,YIV,"Island Lake, Canada",MB,53.85722222,-94.65361111
16094,YJO,"Johnny Mountain, Canada",BC,56.66666667,-131.11666667
16095,YJT,"Stephenville, Canada",NL,48.53333333,-58.55
16095,YJT,"Stephenville, Canada",NL,48.54138889,-58.55
16096,YKA,"Kamloops, Canada",BC,50.69916667,-120.43833333
16096,YKA,"Kamloops, Canada",BC,50.7025,-120.44861111
16097,YKF,"Kitchener, Canada",ON,43.45888889,-80.38444444
16097,YKF,"Kitchener, Canada",ON,43.45888889,-80.38444444
16097,YKF,"Kitchener, Canada",ON,43.46083333,-80.37861111
16098,YKG,"Kangirsuk, Canada",QC,60.02722222,-69.99916667
16099,YKJ,"Key Lake, Canada",SK,57.25722222,-105.615
16099,YKJ,"Key Lake, Canada",SK,57.25638889,-105.6175
16100,YKL,"Schefferville, Canada",QC,54.80416667,-66.80694444
16100,YKL,"Schefferville, Canada",QC,54.80527778,-66.80527778
16101,YKM,"Yakima, WA",WA,46.56694444,-120.53777778
16101,YKM,"Yakima, WA",WA,46.56805556,-120.54416667
16102,YKN,"Yankton, SD",SD,42.91694444,-97.38638889
16102,YKN,"Yankton, SD",SD,42.91666667,-97.38583333
16104,YKU,"Fort George, Canada",QC,53.82111111,-79.005
16105,YKX,"Kirkland Lake, Canada",ON,48.2125,-79.98472222
16105,YKX,"Kirkland Lake, Canada",ON,48.21027778,-79.98138889
16106,YKZ,"Toronto, Canada",ON,43.86166667,-79.37027778
16106,YKZ,"Toronto, Canada",ON,43.86083333,-79.36861111
16107,YLC,"Kimmirut/Lake Harbour, Canada",NT,62.85,-69.88333333
16107,YLC,"Kimmirut/Lake Harbour, Canada",NU,62.85,-69.88333333
16108,YLD,"Chapleau, Canada",ON,47.81944444,-83.35277778
16108,YLD,"Chapleau, Canada",ON,47.82027778,-83.34694444
16109,YLH,"Lansdowne House, Canada",ON,52.19583333,-87.93
16109,YLH,"Lansdowne House, Canada",ON,52.19555556,-87.93416667
16110,YLL,"Lloydminster, Canada",AB,53.30638889,-110.07861111
16110,YLL,"Lloydminster, Canada",AB,53.31055556,-110.07416667
16111,YLP,"Mingan, Canada",QC,50.28333333,-64.15
16111,YLP,"Mingan, Canada",QC,50.29,-64.15555556
16112,YLQ,"La Tuque, Canada",QC,47.40833333,-72.79166667
16112,YLQ,"La Tuque, Canada",QC,47.40972222,-72.78888889
16113,YLR,"Leaf Rapids, Canada",MB,56.51361111,-99.98527778
16113,YLR,"Leaf Rapids, Canada",MB,56.51333333,-99.98527778
16114,YLT,"Alert, Canada",NU,82.51777778,-62.28055556
16115,YLW,"Kelowna, Canada",BC,49.96527778,-119.37777778
16115,YLW,"Kelowna, Canada",BC,49.95722222,-119.37777778
16116,YMA,"Mayo, Canada",YT,63.61638889,-135.87361111
16116,YMA,"Mayo, Canada",YT,63.61638889,-135.86833333
16116,YMA,"Mayo, Canada",YT,63.61666667,-135.86888889
16117,YMB,"Merritt, Canada",BC,50.12194444,-120.7475
16117,YMB,"Merritt, Canada",BC,50.12277778,-120.74722222
16118,YME,"Matane, Canada",QC,48.85444444,-67.45972222
16118,YME,"Matane, Canada",QC,48.85694444,-67.45333333
16118,YME,"Matane, Canada",QC,48.85638889,-67.45222222
16119,YMH,"Mary's Harbour, Canada",NL,52.30277778,-55.84722222
16119,YMH,"Mary's Harbour, Canada",NL,52.30277778,-55.84777778
16120,YML,"Murray Bay, Canada",QC,47.59722222,-70.225
16120,YML,"Murray Bay, Canada",QC,47.5975,-70.22388889
16121,YMM,"Fort McMurray, Canada",AB,56.65277778,-111.22055556
16121,YMM,"Fort McMurray, Canada",AB,56.65333333,-111.22333333
16122,YMO,"Moosonee, Canada",ON,51.29111111,-80.60416667
16122,YMO,"Moosonee, Canada",ON,51.29194444,-80.60833333
16123,YMP,"Port McNeill, Canada",BC,50.5825,-127.02444444
16123,YMP,"Port McNeill, Canada",BC,50.57555556,-127.02861111
16124,YMQ,"Montreal, Canada",QC,45.555,-73.73388889
16126,YMT,"Chibougamau, Canada",QC,49.77194444,-74.52805556
16127,YMV,"Manicouagan, Canada",QC,50.65555556,-68.83
16127,YMV,"Manicouagan, Canada",QC,50.6575,-68.8325
16128,YMX,"Montreal, Canada",QC,45.67972222,-74.03861111
16128,YMX,"Montreal, Canada",QC,45.68055556,-74.03861111
16128,YMX,"Montreal, Canada",QC,45.67972222,-74.03861111
16129,YNA,"Natashquan, Canada",QC,50.18333333,-61.8
16129,YNA,"Natashquan, Canada",QC,50.19,-61.78916667
16129,YNA,"Natashquan, Canada",QC,50.19,-61.78888889
16131,YND,"Gatineau, Canada",QC,45.52166667,-75.56361111
16132,YNE,"Norway House, Canada",MB,53.95416667,-97.84583333
16132,YNE,"Norway House, Canada",MB,53.95833333,-97.84416667
16133,YNG,"Youngstown/Warren, OH",OH,41.25611111,-80.66972222
16133,YNG,"Youngstown/Warren, OH",OH,41.26083333,-80.67916667
16133,YNG,"Youngstown/Warren, OH",OH,41.26166667,-80.68027778
16134,YNH,"Hudson's Hope, Canada",BC,56.0375,-121.975
16134,YNH,"Hudson's Hope, Canada",BC,56.03555556,-121.97583333
16136,YNK,"Nootka Sound, Canada",BC,49.6,-126.61666667
16137,YNL,"Points North Landing, Canada",SK,58.275,-104.08111111
16137,YNL,"Points North Landing, Canada",SK,58.27666667,-104.0825
16138,YNM,"Matagami, Canada",QC,49.75,-77.8
16138,YNM,"Matagami, Canada",QC,49.76166667,-77.80277778
16141,YOC,"Old Crow, Canada",YT,67.57055556,-139.83916667
16141,YOC,"Old Crow, Canada",YT,67.57,-139.84
16142,YOD,"Cold Lake, Canada",AB,54.45,-110.16666667
16142,YOD,"Cold Lake, Canada",AB,54.405,-110.27944444
16143,YOG,"Ogoki, Canada",ON,51.63333333,-85.95
16144,YOJ,"High Level, Canada",AB,58.61833333,-117.16833333
16144,YOJ,"High Level, Canada",AB,58.62166667,-117.16472222
16146,YOO,"Oshawa, Canada",ON,43.92277778,-78.895
16146,YOO,"Oshawa, Canada",ON,43.92277778,-78.89666667
16147,YOP,"Rainbow Lake, Canada",AB,58.49055556,-119.40305556
16147,YOP,"Rainbow Lake, Canada",AB,58.49138889,-119.40833333
16147,YOP,"Rainbow Lake, Canada",AB,58.49138889,-119.40777778
16149,YOW,"Ottawa, Canada",ON,45.3225,-75.66916667
16149,YOW,"Ottawa, Canada",ON,45.3225,-75.66722222
16150,YOX,"Rea Point, Canada",NT,75.36416667,-105.72638889
16150,YOX,"Rea Point, Canada",NU,75.36416667,-105.72638889
16151,YPA,"Prince Albert, Canada",SK,53.21666667,-105.68333333
16151,YPA,"Prince Albert, Canada",SK,53.21444444,-105.67305556
16152,YPE,"Peace River, Canada",AB,56.22777778,-117.44027778
16152,YPE,"Peace River, Canada",AB,56.22722222,-117.44694444
16152,YPE,"Peace River, Canada",AB,56.22722222,-117.44833333
16153,YPL,"Pickle Lake, Canada",ON,51.44638889,-90.21416667
16154,YPN,"Port Menier, Canada",QC,49.83333333,-64.28333333
16154,YPN,"Port Menier, Canada",QC,49.83638889,-64.28861111
16155,YPO,"Peawanuck, Canada",ON,54.98333333,-85.43333333
16155,YPO,"Peawanuck, Canada",ON,54.98805556,-85.44333333
16156,YPQ,"Peterborough, Canada",ON,44.23055556,-78.35694444
16156,YPQ,"Peterborough, Canada",ON,44.23055556,-78.36333333
16157,YPR,"Digby Island, Canada",BC,54.28583333,-130.44472222
16158,YPS,"Port Hawkesbury, Canada",NS,45.65666667,-61.36805556
16158,YPS,"Port Hawkesbury, Canada",NS,45.65638889,-61.36833333
16159,YPW,"Powell River, Canada",BC,49.81666667,-124.5
16159,YPW,"Powell River, Canada",BC,49.83416667,-124.50027778
16160,YPX,"Povungnituk, Canada",QC,60.05222222,-77.2875
16161,YPY,"Fort Chipewyan, Canada",AB,58.7625,-111.12083333
16161,YPY,"Fort Chipewyan, Canada",AB,58.76722222,-111.11722222
16161,YPY,"Fort Chipewyan, Canada",AB,58.7675,-111.1175
16162,YQA,"Muskoka, Canada",ON,44.97472222,-79.30333333
16162,YQA,"Muskoka, Canada",ON,44.975,-79.30388889
16163,YQB,"Quebec, Canada",QC,46.78916667,-71.39805556
16163,YQB,"Quebec, Canada",QC,46.79111111,-71.39333333
16164,YQD,"The Pas, Canada",MB,53.96666667,-101.1
16164,YQD,"The Pas, Canada",MB,53.97138889,-101.09111111
16165,YQF,"Red Deer, Canada",AB,52.17694444,-113.89333333
16165,YQF,"Red Deer, Canada",AB,52.18222222,-113.89444444
16166,YQG,"Windsor, Canada",ON,42.27416667,-82.96388889
16166,YQG,"Windsor, Canada",ON,42.27555556,-82.95555556
16166,YQG,"Windsor, Canada",ON,42.27611111,-82.95527778
16167,YQH,"Watson Lake, Canada",YT,60.12361111,-128.825
16167,YQH,"Watson Lake, Canada",YT,60.11638889,-128.8225
16168,YQI,"Yarmouth, Canada",NS,43.83333333,-66.08333333
16168,YQI,"Yarmouth, Canada",NS,43.82694444,-66.08805556
16168,YQI,"Yarmouth, Canada",NS,43.82722222,-66.08833333
16169,YQK,"Kenora, Canada",ON,49.7875,-94.35833333
16169,YQK,"Kenora, Canada",ON,49.78833333,-94.36305556
16170,YQL,"Lethbridge, Canada",AB,49.63194444,-112.79166667
16170,YQL,"Lethbridge, Canada",AB,49.63027778,-112.79972222
16170,YQL,"Lethbridge, Canada",AB,49.63027778,-112.79972222
16171,YQM,"Moncton, Canada",NB,46.11194444,-64.67916667
16171,YQM,"Moncton, Canada",NB,46.11222222,-64.67861111
16171,YQM,"Moncton, Canada",NB,46.11611111,-64.67861111
16172,YQQ,"Comox, Canada",BC,49.71666667,-124.89333333
16172,YQQ,"Comox, Canada",BC,49.71083333,-124.88666667
16173,YQR,"Regina, Canada",SK,50.43222222,-104.66611111
16174,YQT,"Thunder Bay, Canada",ON,48.37194444,-89.32388889
16174,YQT,"Thunder Bay, Canada",ON,48.37194444,-89.32166667
16175,YQU,"Grande Prairie, Canada",AB,55.17972222,-118.88361111
16175,YQU,"Grande Prairie, Canada",AB,55.18,-118.88472222
16175,YQU,"Grande Prairie, Canada",AB,55.18194444,-118.88722222
16176,YQV,"Yorkton, Canada",SK,51.26666667,-102.46666667
16176,YQV,"Yorkton, Canada",SK,51.26666667,-102.46666667
16176,YQV,"Yorkton, Canada",SK,51.26472222,-102.46138889
16177,YQW,"North Battleford, Canada",SK,52.76666667,-108.23888889
16177,YQW,"North Battleford, Canada",SK,52.76916667,-108.24361111
16177,YQW,"North Battleford, Canada",SK,52.76916667,-108.24444444
16178,YQX,"Gander, Canada",NL,48.94666667,-54.56333333
16178,YQX,"Gander, Canada",NL,48.93694444,-54.56805556
16179,YQY,"Sydney, Canada",NS,46.16666667,-60.05
16179,YQY,"Sydney, Canada",NS,46.16138889,-60.04805556
16180,YQZ,"Quesnel, Canada",BC,53.02666667,-122.50972222
16180,YQZ,"Quesnel, Canada",BC,53.02611111,-122.51027778
16181,YRB,"Resolute, Canada",NT,74.71694444,-94.96944444
16181,YRB,"Resolute Bay, Canada",NU,74.71694444,-94.96944444
16182,YRC,"Chicoutimi, Canada",QC,48.52083333,-71.05055556
16183,YRD,"Dean River, Canada",BC,52.81666667,-126.96666667
16184,YRJ,"Roberval, Canada",QC,48.51666667,-72.26666667
16184,YRJ,"Roberval, Canada",QC,48.52083333,-72.26666667
16184,YRJ,"Roberval, Canada",QC,48.52,-72.26555556
16184,YRJ,"Roberval, Canada",QC,48.52,-72.26583333
16185,YRL,"Red Lake, Canada",ON,51.06388889,-93.8
16185,YRL,"Red Lake, Canada",ON,51.06722222,-93.79305556
16186,YRQ,"Trois Rivieres, Canada",QC,46.35138889,-72.67777778
16186,YRQ,"Trois Rivieres, Canada",QC,46.35166667,-72.68055556
16187,YRT,"Rankin Inlet, Canada",NT,62.81138889,-92.11583333
16187,YRT,"Rankin Inlet, Canada",NU,62.81138889,-92.11583333
16187,YRT,"Rankin Inlet, Canada",NU,62.81055556,-92.11472222
16188,YSB,"Sudbury, Canada",ON,46.62694444,-80.79805556
16188,YSB,"Sudbury, Canada",ON,46.62555556,-80.79777778
16189,YSC,"Sherbrooke, Canada",QC,45.43805556,-71.69055556
16189,YSC,"Sherbrooke, Canada",QC,45.43861111,-71.69138889
16190,YSF,"Stony Rapids, Canada",SK,59.25,-105.83333333
16190,YSF,"Stony Rapids, Canada",SK,59.25027778,-105.84138889
16191,YSJ,"Saint John, Canada",NB,45.31666667,-65.88333333
16191,YSJ,"Saint John, Canada",NB,45.31611111,-65.89027778
16192,YSL,"St. Leonard, Canada",NB,47.18,-67.89277778
16193,YSM,"Fort Smith, Canada",NT,60.01666667,-111.96666667
16193,YSM,"Fort Smith, Canada",NT,60.02027778,-111.96194444
16194,YSN,"Salmon Arm, Canada",BC,50.68277778,-119.2325
16194,YSN,"Salmon Arm, Canada",BC,50.6825,-119.22861111
